date,nav,nav_unit,live,total,invested,coupons,mquslva,ret
2025-06-04,307.31545958718203,1.219505792012627,55,252,252,45.21114999999665,187.07394465146714,-2.1131877136038035e-05
2025-06-05,307.4242933772476,1.2199376721319348,55,252,252,45.21114999999665,185.14896369886492,0.000354143557280695
2025-06-06,308.33039685188555,1.218697220758441,56,253,253,45.21114999999665,188.6729373980954,-0.0010168153683836056
2025-06-09,308.37877710964426,1.2188884470736927,56,253,253,45.21114999999665,188.96584704675007,0.00015691043845378339
2025-06-10,307.4047847955725,1.2150386750813142,56,253,253,45.21114999999665,191.05878753739898,-0.003158428485905307
2025-06-11,307.48344082333017,1.2153495684716606,56,253,253,45.21114999999665,189.89443144194954,0.00025587118889491833
2025-06-12,307.44539170187636,1.2151991766872583,56,253,253,45.21114999999665,191.33958052336922,-0.00012374364405420835
2025-06-13,309.6250656615112,1.2189963215020125,57,254,254,45.21114999999665,186.75816732547753,0.003124709831606065
2025-06-16,308.707203923233,1.2153826926111535,57,254,254,45.21114999999665,189.64744649900285,-0.002964429692787318
2025-06-17,309.6540165109705,1.2191103012242934,57,254,254,45.21114999999665,186.92412247855137,0.0030670245971098353
2025-06-18,309.6266575102771,1.2190025886231382,57,254,254,45.21114999999665,186.76729229108412,-8.835345009150508e-05
2025-06-20,311.05807816988175,1.219835600666203,58,255,255,45.21114999999665,186.02366166329261,0.0006833554340568426
2025-06-23,310.16561442122,1.216335742828314,58,255,255,45.21114999999665,188.99720523036444,-0.002869122557152548
2025-06-24,308.95559767579897,1.2115905791207802,58,255,255,45.21114999999665,192.50435265468312,-0.003901195648908562
2025-06-25,308.9472262323475,1.2115577499307744,58,255,255,45.21114999999665,192.44146357417543,-2.7095943606281203e-05
2025-06-26,309.00028853924584,1.2117658374088072,58,255,255,45.21114999999665,194.99941948126715,0.00017175200938179813
2025-06-27,310.24865891935434,1.211908823903728,59,256,256,45.21114999999665,196.66423096056116,0.00011799845358440031
2025-06-30,310.87793403232786,1.2143669298137807,54,256,256,45.915708333329896,198.76877113047894,0.0020282927738202172
2025-07-01,310.8083284265361,1.2140950329161566,54,256,256,45.915708333329896,198.21758131657487,-0.0002239001169652699
2025-07-02,311.0536852274357,1.2150534579196708,54,256,256,45.915708333329896,200.16050197490168,0.0007894151425791307
2025-07-03,310.0419576903686,1.2111013972280023,54,256,256,45.915708333329896,203.66518624393822,-0.0032525817410823388
2025-07-07,311.0545829279829,1.2150569645624332,54,256,256,45.915708333329896,200.1676106465657,0.0032660909676798244
2025-07-08,311.0064767866362,1.2148690499477977,54,256,256,45.915708333329896,199.7866698474018,-0.0001546549833597588
2025-07-09,310.85633547033166,1.214282560430983,54,256,256,45.915708333329896,202.29996152297517,-0.0004827594520082634
2025-07-10,310.2412678397,1.2118799524988282,54,256,256,45.915708333329896,203.41149252905524,-0.0019786234361317545
2025-07-11,311.84295503614214,1.2133967122028877,55,257,257,45.915708333329896,201.90229614367007,0.0012515758684943368
2025-07-14,311.90627915252554,1.213643109542901,55,257,257,45.915708333329896,202.43339900226024,0.00020306412365833637
2025-07-15,312.2213761260472,1.214869167805631,55,257,257,45.915708333329896,200.648678876416,0.0010102296573757386
2025-07-16,311.8476117755321,1.2134148318114089,55,257,257,45.915708333329896,201.94135247391176,-0.001197113263520344
2025-07-17,311.1300811080157,1.2106228836887771,55,257,257,45.915708333329896,204.18197394592167,-0.0023009015955934853
2025-07-18,312.15201297099264,1.2098915231433824,56,258,258,45.915708333329896,204.0663491573741,-0.0006041192143718677
2025-07-21,311.9687778047317,1.2091813093206656,56,258,258,45.915708333329896,204.59919931700904,-0.0005870061977718555
2025-07-22,311.98918714750033,1.209260415300389,56,258,258,45.915708333329896,204.80109622367206,6.542110692042691e-05
2025-07-23,311.3016656621356,1.2065956033416108,56,258,258,45.915708333329896,208.13701521121973,-0.0022036708760670987
2025-07-24,311.32171739524637,1.206673323237389,56,258,258,45.915708333329896,208.36935132493414,6.441254680766839e-05
2025-07-25,312.5014815322062,1.206569426765275,57,259,259,45.915708333329896,210.05790520552208,-8.610157373445393e-05
2025-07-28,312.50178100500443,1.2065705830309053,57,259,259,45.915708333329896,210.06137514728525,9.583084112918527e-07
2025-07-29,312.6664485536588,1.2072063650720417,57,259,259,45.915708333329896,208.52040435527655,0.000526933152588116
2025-07-30,312.8476082734937,1.2079058234497826,57,259,259,45.915708333329896,207.826624883075,0.0005794024932093134
2025-07-31,313.5528462247917,1.2106287499026707,52,259,259,46.59638333332981,205.9437405536914,0.002254253932737482
2025-08-01,315.0391732101689,1.2116891277314188,53,260,260,46.59638333332981,198.1409602398483,0.0008758901759382542
2025-08-04,314.8236651148585,1.2108602504417634,53,260,260,46.59638333332981,203.09161274575337,-0.0006840676132889856
2025-08-05,315.42083164445313,1.2131570447863582,53,260,260,46.59638333332981,201.331570152067,0.001896828592529154
2025-08-06,314.89829068147367,1.2111472718518217,53,260,260,46.59638333332981,203.78423169181391,-0.001656646963535069
2025-08-07,314.8611171920602,1.2110042968925392,53,260,260,46.59638333332981,203.43921504099632,-0.00011804919402069736
2025-08-08,315.6363739320859,1.2093347660233178,54,261,261,46.59638333332981,206.09846007779086,-0.0013786333157573827
2025-08-11,315.80780048645084,1.2099915727450223,54,261,261,46.59638333332981,204.8249387242152,0.0005431140658134215
2025-08-12,314.95123926391557,1.2067097289805193,54,261,261,46.59638333332981,210.1128343827563,-0.0027122864641592193
2025-08-13,314.0815153961759,1.203377453625195,54,261,261,46.59638333332981,211.59792052017963,-0.002761455613803254
2025-08-14,314.0860767608792,1.2033949301183111,54,261,261,46.59638333332981,211.66270093026714,1.4522868999611305e-05
2025-08-15,315.98948872565063,1.206066750861262,55,262,262,46.59638333332981,210.1626383021574,0.0022202359974112795
2025-08-18,316.5800839952155,1.2083209312794485,55,262,262,46.59638333332981,210.0304637405471,0.0018690345427205823
2025-08-19,316.79009218332646,1.2091224892493377,55,262,262,46.59638333332981,207.0936857478784,0.0006633651285345987
2025-08-20,317.23388762783753,1.2108163649917463,55,262,262,46.59638333332981,205.8438539380086,0.0014009132717895945
2025-08-21,317.5452917369374,1.2120049302936542,55,262,262,46.59638333332981,203.85075353586933,0.0009816230902330858
2025-08-22,316.3363911073181,1.2027999661875213,56,263,263,46.59638333332981,210.95055756606257,-0.007594823978069654
2025-08-25,317.7798967425228,1.2082885807700487,56,263,263,46.59638333332981,208.64847839227693,0.0045631981516631726
2025-08-26,317.13130756231794,1.2058224622141367,56,263,263,46.59638333332981,210.6855106545805,-0.0020410012932012833
2025-08-27,315.68287640944595,1.2003151194275512,56,263,263,46.59638333332981,211.83857878891513,-0.004567291586584754
2025-08-28,314.74551978697855,1.1967510258060021,56,263,263,46.59638333332981,213.39721413194343,-0.0029692982816452718
2025-08-29,319.3679737246329,1.209727173199367,54,264,264,47.27705833332973,209.94871149463395,0.010842812843737226
